ID_de_Membro,Data_da_Visita,Idade,Genêro,Tipo_Cartão_Membro,Tipo_Treino,Tempo_duração_Treino,Calorias_Queimadas,Horário_Entrada,Status_Presença
2163,2024-01-12,63,Outro,Mensal,Cardio,21,163,8:22,Falta
2164,2024-06-09,41,Outro,Trimestal,CrosFit,49,376,5:10,Presente
2165,2024-02-27,23,Homem,Trimestal,Cardio,97,805,22:42,Falta
2166,2024-12-06,36,Mulher,Mensal,Yoga,50,258,15:27,Presente
2167,2024-06-17,29,Homem,Trimestal,Cardio,71,495,14:23,Falta
2168,2024-01-17,40,Homem,Mensal,HIIT,20,109,5:06,Falta
2169,2024-12-01,34,Mulher,Anual,CrosFit,112,895,14:50,Falta
2170,2024-08-19,50,Mulher,Anual,Cardio,112,565,19:07,Presente
2171,2024-06-26,33,Outro,Trimestal,Yoga,73,502,19:31,Falta
2172,2024-09-17,55,Outro,Trimestal,CrosFit,53,454,18:07,Presente
2173,2024-08-08,40,Mulher,Mensal,Cardio,116,996,21:06,Presente
2174,2024-01-26,19,Homem,Anual,Yoga,55,490,20:51,Falta
2175,2024-07-29,19,Homem,Mensal,Treino_Força,77,512,10:42,Falta
2176,2024-12-16,25,Mulher,Trimestal,Cardio,33,171,8:15,Presente
2177,2024-11-24,34,Mulher,Mensal,CrosFit,97,762,21:14,Presente
2178,2024-10-25,59,Mulher,Mensal,Treino_Força,51,299,16:29,Presente
2179,2024-08-11,48,Mulher,Anual,Yoga,48,261,11:12,Presente
2180,2024-08-31,48,Mulher,Anual,Cardio,39,317,13:18,Presente
2181,2024-10-13,33,Homem,Anual,Treino_Força,45,416,9:46,Presente
2182,2024-01-02,45,Outro,Trimestal,Treino_Força,108,726,10:07,Presente
2183,2024-04-23,27,Outro,Mensal,Treino_Força,96,542,17:19,Presente
2184,2024-06-24,23,Homem,Mensal,Treino_Força,48,428,7:54,Presente
2185,2024-12-03,63,Outro,Mensal,Yoga,40,236,17:20,Falta
2186,2024-10-12,22,Outro,Mensal,HIIT,108,1055,11:44,Falta
2187,2024-07-07,32,Mulher,Anual,Treino_Força,89,535,11:27,Presente
2188,2024-01-17,56,Mulher,Trimestal,Cardio,84,424,5:07,Falta
2189,2024-08-13,49,Mulher,Trimestal,HIIT,53,490,15:36,Presente
2190,2024-02-27,24,Mulher,Mensal,Yoga,63,353,8:59,Falta
2191,2024-06-24,59,Outro,Trimestal,CrosFit,24,152,9:42,Falta
2192,2024-11-24,52,Mulher,Anual,CrosFit,96,587,10:26,Presente
2193,2024-12-05,55,Mulher,Anual,CrosFit,116,747,10:37,Falta
2194,2024-02-02,28,Outro,Mensal,CrosFit,21,122,8:25,Falta
2195,2024-05-06,46,Homem,Mensal,Yoga,44,313,13:06,Presente
2196,2024-09-26,62,Outro,Trimestal,Treino_Força,49,326,18:01,Presente
2197,2024-12-11,52,Outro,Anual,Yoga,52,421,17:52,Falta
2198,2024-04-11,29,Outro,Trimestal,Treino_Força,81,667,21:25,Falta
2199,2024-02-15,32,Outro,Anual,Cardio,25,178,12:28,Falta
2200,2024-12-01,40,Homem,Trimestal,Treino_Força,59,539,10:34,Falta
2201,2024-10-11,44,Homem,Mensal,Cardio,99,839,6:30,Falta
2202,2024-04-08,52,Homem,Mensal,Cardio,32,207,19:03,Presente
2203,2024-05-24,42,Outro,Trimestal,Yoga,98,936,21:21,Falta
2204,2024-10-12,47,Mulher,Mensal,Cardio,90,517,14:48,Falta
2205,2024-04-28,27,Mulher,Anual,Treino_Força,41,398,12:30,Falta
2206,2024-02-05,41,Outro,Mensal,HIIT,63,578,8:54,Falta
2207,2024-08-05,51,Homem,Mensal,Treino_Força,25,142,22:52,Presente
2208,2024-08-28,18,Mulher,Trimestal,HIIT,102,909,13:27,Presente
2209,2024-07-01,59,Mulher,Anual,CrosFit,31,194,21:26,Presente
2210,2024-07-10,47,Homem,Anual,HIIT,70,354,15:15,Presente
2211,2024-01-16,52,Homem,Anual,Yoga,114,813,11:25,Falta
2212,2024-01-10,62,Mulher,Trimestal,Yoga,93,713,17:51,Falta
2213,2024-02-05,61,Outro,Anual,Treino_Força,45,372,17:31,Falta
2214,2024-05-20,61,Mulher,Trimestal,Yoga,74,461,14:45,Presente
2215,2024-01-03,64,Outro,Trimestal,Cardio,39,387,20:04,Presente
2216,2024-11-13,58,Mulher,Trimestal,Yoga,80,556,12:09,Presente
2217,2024-07-31,42,Homem,Mensal,Yoga,94,933,8:35,Presente
2218,2024-07-19,20,Homem,Mensal,Yoga,32,285,19:05,Falta
2219,2024-02-22,41,Outro,Anual,Yoga,91,456,13:33,Falta
2220,2024-07-06,39,Homem,Mensal,CrosFit,112,800,9:34,Presente
2221,2024-08-12,37,Outro,Trimestal,CrosFit,105,929,20:09,Presente
2222,2024-10-24,61,Mulher,Trimestal,Treino_Força,83,579,13:09,Falta
2223,2024-05-10,65,Mulher,Anual,Cardio,69,623,20:43,Presente
2224,2024-11-08,43,Outro,Anual,Cardio,60,497,19:15,Presente
2225,2024-12-27,21,Outro,Trimestal,Treino_Força,74,408,5:20,Falta
2226,2024-02-11,49,Mulher,Mensal,Treino_Força,33,238,8:14,Presente
2227,2024-03-14,51,Homem,Trimestal,HIIT,24,164,9:50,Falta
2228,2024-05-20,52,Mulher,Mensal,Yoga,53,489,6:27,Presente
2229,2024-06-21,61,Mulher,Trimestal,Treino_Força,25,249,8:28,Falta
2230,2024-08-16,37,Outro,Anual,Treino_Força,38,301,21:25,Presente
2231,2024-06-15,34,Outro,Trimestal,CrosFit,104,771,14:44,Falta
2232,2024-01-26,43,Mulher,Mensal,Treino_Força,52,463,15:21,Falta
2233,2024-01-07,60,Homem,Trimestal,Yoga,119,733,5:53,Falta
2234,2024-04-14,22,Outro,Anual,Treino_Força,116,611,10:48,Presente
2235,2024-11-07,20,Mulher,Mensal,Yoga,54,470,20:25,Falta
2236,2024-02-25,46,Outro,Mensal,Yoga,76,661,15:13,Falta
2237,2024-05-01,53,Mulher,Anual,CrosFit,87,656,11:36,Presente
2238,2024-12-19,44,Mulher,Trimestal,Cardio,92,806,20:55,Falta
2239,2024-01-29,37,Mulher,Anual,Yoga,115,649,12:19,Presente
2240,2024-03-01,42,Mulher,Mensal,CrosFit,28,247,18:37,Presente
2241,2024-01-11,25,Homem,Anual,HIIT,80,681,14:51,Falta
2242,2024-02-07,58,Homem,Mensal,HIIT,69,482,13:58,Falta
2243,2024-05-29,43,Outro,Mensal,Cardio,88,776,7:10,Presente
2244,2024-08-03,56,Homem,Mensal,Treino_Força,84,423,8:41,Falta
2245,2024-08-23,31,Homem,Anual,Treino_Força,23,213,6:54,Presente
2246,2024-12-13,27,Outro,Mensal,HIIT,41,382,12:33,Presente
2247,2024-03-06,45,Homem,Anual,HIIT,88,550,17:29,Presente
2248,2024-12-07,36,Outro,Trimestal,Cardio,99,698,13:48,Presente
2249,2024-11-09,63,Outro,Anual,Treino_Força,96,658,20:23,Falta
2250,2024-03-23,49,Outro,Mensal,HIIT,97,964,11:48,Falta
2251,2024-01-24,44,Homem,Anual,Cardio,53,354,9:47,Presente
2252,2024-08-06,55,Mulher,Anual,CrosFit,107,825,5:01,Falta
2253,2024-01-23,56,Mulher,Mensal,Cardio,23,219,6:57,Presente
2254,2024-04-21,50,Outro,Trimestal,Treino_Força,98,836,15:26,Presente
2255,2024-05-27,36,Mulher,Mensal,CrosFit,114,676,20:09,Presente
2256,2024-09-11,49,Outro,Trimestal,Treino_Força,25,203,14:26,Presente
2257,2024-06-28,47,Mulher,Trimestal,Cardio,97,906,16:17,Falta
2258,2024-11-12,55,Mulher,Mensal,CrosFit,27,198,5:59,Presente
2259,2024-04-08,39,Outro,Mensal,Yoga,91,578,21:51,Presente
2260,2024-06-16,37,Outro,Trimestal,CrosFit,60,534,11:49,Falta
2261,2024-11-10,49,Homem,Anual,Cardio,99,756,17:47,Presente
2262,2024-02-12,37,Outro,Mensal,Treino_Força,76,458,13:14,Falta
2263,2024-11-21,29,Homem,Trimestal,Treino_Força,69,683,6:43,Presente
2264,2024-11-21,18,Mulher,Anual,Yoga,103,597,11:00,Falta
2265,2024-06-29,39,Homem,Trimestal,Treino_Força,79,424,10:04,Falta
2266,2024-04-24,28,Outro,Anual,HIIT,40,233,17:34,Falta
2267,2024-08-23,20,Homem,Mensal,Yoga,100,641,16:14,Presente
2268,2024-11-07,23,Homem,Mensal,Cardio,55,354,12:15,Presente
2269,2024-10-30,58,Outro,Trimestal,Treino_Força,72,678,18:20,Falta
2270,2024-09-20,20,Homem,Mensal,Treino_Força,80,668,9:00,Falta
2271,2024-10-01,41,Outro,Trimestal,CrosFit,68,451,12:02,Presente
2272,2024-12-30,58,Mulher,Mensal,Cardio,77,422,18:36,Falta
2273,2024-08-21,49,Outro,Mensal,Treino_Força,82,612,10:38,Falta
2274,2024-07-07,26,Outro,Anual,HIIT,58,519,10:45,Falta
2275,2024-06-12,51,Mulher,Anual,CrosFit,102,1013,19:40,Falta
2276,2024-11-15,49,Mulher,Trimestal,CrosFit,88,876,18:26,Falta
2277,2024-09-04,43,Mulher,Anual,HIIT,42,240,16:59,Presente
2278,2024-08-12,43,Outro,Trimestal,Treino_Força,108,751,14:09,Presente
2279,2024-09-22,46,Outro,Anual,Treino_Força,89,519,6:27,Presente
2280,2024-02-17,24,Mulher,Mensal,Yoga,64,631,22:38,Presente
2281,2024-03-29,39,Homem,Trimestal,Cardio,108,710,10:55,Presente
2282,2024-12-11,21,Outro,Anual,HIIT,23,197,7:05,Presente
2283,2024-08-25,62,Mulher,Anual,Treino_Força,29,228,22:15,Falta
2284,2024-07-02,46,Homem,Trimestal,Cardio,61,433,21:09,Falta
2285,2024-10-29,52,Mulher,Mensal,HIIT,61,386,10:01,Presente
2286,2024-11-15,25,Mulher,Mensal,Treino_Força,74,377,14:46,Falta
2287,2024-05-08,63,Mulher,Anual,Cardio,108,913,18:45,Falta
2288,2024-06-17,45,Mulher,Mensal,Yoga,55,420,22:14,Presente
2289,2024-03-02,37,Outro,Trimestal,Treino_Força,40,395,15:45,Falta
2290,2024-11-23,20,Homem,Mensal,Yoga,56,454,5:44,Presente
2291,2024-05-17,56,Outro,Anual,Cardio,105,570,17:35,Presente
2292,2024-01-17,53,Mulher,Mensal,Cardio,89,578,20:18,Falta
2293,2024-07-21,37,Mulher,Trimestal,HIIT,64,513,8:56,Presente
2294,2024-10-30,65,Outro,Mensal,Treino_Força,43,294,13:26,Falta
2295,2024-01-15,37,Mulher,Trimestal,Cardio,120,739,6:31,Falta
2296,2024-10-30,61,Mulher,Mensal,Yoga,79,539,19:33,Falta
2297,2024-04-17,27,Homem,Trimestal,CrosFit,98,815,14:24,Presente
2298,2024-03-28,35,Homem,Mensal,CrosFit,47,432,16:27,Falta
2299,2024-08-04,59,Homem,Anual,Treino_Força,49,284,20:03,Presente
2300,2024-05-30,64,Homem,Anual,HIIT,68,640,20:06,Falta
2301,2024-11-17,42,Mulher,Anual,CrosFit,36,317,15:40,Falta
2302,2024-06-11,44,Homem,Anual,Treino_Força,25,170,6:16,Presente
2303,2024-02-19,52,Homem,Trimestal,Yoga,83,617,16:54,Presente
2304,2024-03-02,23,Homem,Mensal,Treino_Força,43,296,18:12,Falta
2305,2024-02-06,63,Mulher,Anual,HIIT,44,236,22:20,Falta
2306,2024-02-09,64,Outro,Trimestal,CrosFit,61,530,22:59,Falta
2307,2024-01-17,64,Outro,Anual,HIIT,40,271,11:16,Falta
2308,2024-08-09,28,Mulher,Anual,HIIT,38,257,7:47,Falta
2309,2024-06-05,30,Homem,Mensal,Yoga,38,300,12:14,Presente
2310,2024-12-23,24,Mulher,Anual,Treino_Força,60,429,16:40,Presente
2311,2024-01-09,57,Homem,Mensal,HIIT,85,435,17:33,Falta
2312,2024-03-30,37,Mulher,Trimestal,Treino_Força,91,655,18:10,Presente
2313,2024-12-31,40,Outro,Trimestal,Cardio,42,355,18:48,Falta
2314,2024-12-11,47,Mulher,Trimestal,HIIT,82,743,9:21,Presente
2315,2024-09-12,53,Outro,Trimestal,CrosFit,91,802,20:12,Falta
2316,2024-02-09,47,Mulher,Mensal,Cardio,31,159,12:01,Falta
2317,2024-06-16,23,Homem,Mensal,CrosFit,93,586,13:24,Falta
2318,2024-04-19,43,Outro,Anual,HIIT,76,506,21:08,Falta
2319,2024-06-09,39,Mulher,Trimestal,Cardio,106,918,21:40,Falta
2320,2024-03-27,55,Mulher,Mensal,HIIT,67,436,14:25,Presente
2321,2024-01-26,33,Homem,Trimestal,CrosFit,46,307,19:43,Falta
2322,2024-10-14,60,Outro,Anual,HIIT,56,374,12:36,Falta
2323,2024-10-15,29,Homem,Anual,HIIT,93,761,5:22,Presente
2324,2024-10-05,64,Homem,Trimestal,Cardio,23,206,17:26,Falta
2325,2024-01-03,49,Homem,Trimestal,Yoga,27,187,22:31,Presente
2326,2024-03-18,36,Mulher,Anual,CrosFit,35,214,19:49,Falta
2327,2024-07-07,43,Mulher,Trimestal,Cardio,42,332,11:46,Falta
2328,2024-12-14,56,Outro,Anual,CrosFit,71,391,17:29,Presente
2329,2024-08-06,56,Mulher,Anual,Treino_Força,52,395,17:33,Presente
2330,2024-12-29,28,Outro,Anual,Yoga,97,770,13:36,Falta
2331,2024-01-01,54,Mulher,Anual,CrosFit,85,657,8:14,Falta
2332,2024-05-24,32,Outro,Trimestal,HIIT,36,337,7:26,Falta
2333,2024-03-04,43,Homem,Anual,CrosFit,86,442,9:06,Presente
2334,2024-10-08,19,Homem,Trimestal,Cardio,51,431,8:18,Falta
2335,2024-07-07,53,Mulher,Anual,HIIT,112,930,16:34,Falta
2336,2024-11-09,51,Mulher,Mensal,HIIT,51,493,22:23,Falta
2337,2024-07-19,30,Mulher,Mensal,Treino_Força,107,1033,12:17,Presente
2338,2024-06-20,30,Outro,Mensal,Cardio,25,245,6:26,Presente
2339,2024-09-08,21,Outro,Anual,Treino_Força,104,890,13:34,Presente
2340,2024-05-18,19,Homem,Mensal,CrosFit,107,809,10:42,Falta
2341,2024-12-27,42,Outro,Trimestal,HIIT,34,260,12:55,Falta
2342,2024-03-09,53,Homem,Trimestal,Cardio,76,670,17:24,Presente
2343,2024-02-18,37,Outro,Anual,HIIT,67,575,9:47,Presente
2344,2024-03-13,35,Homem,Trimestal,HIIT,116,615,12:26,Presente
2345,2024-01-12,60,Outro,Trimestal,Cardio,57,326,22:26,Falta
2346,2024-05-26,38,Homem,Anual,Treino_Força,81,678,12:05,Falta
2347,2024-08-09,32,Mulher,Mensal,Yoga,98,843,6:39,Falta
2348,2024-08-20,38,Homem,Trimestal,HIIT,36,311,21:38,Falta
2349,2024-06-23,37,Homem,Mensal,Treino_Força,115,987,10:41,Falta
2350,2024-03-15,35,Mulher,Mensal,Yoga,58,572,15:52,Presente
2351,2024-07-02,57,Mulher,Anual,Cardio,114,797,14:20,Presente
2352,2024-04-02,24,Mulher,Mensal,Cardio,57,309,11:31,Presente
2353,2024-04-17,26,Outro,Trimestal,Yoga,78,469,16:40,Presente
2354,2024-05-16,31,Outro,Anual,Treino_Força,35,207,13:02,Presente
2355,2024-04-19,57,Outro,Mensal,CrosFit,93,709,21:56,Presente
2356,2024-09-13,38,Outro,Mensal,Yoga,70,559,19:04,Presente
2357,2024-05-31,22,Mulher,Anual,Cardio,34,235,7:35,Falta
2358,2024-06-28,38,Outro,Mensal,Treino_Força,45,294,16:36,Presente
2359,2024-04-23,30,Outro,Anual,CrosFit,42,227,20:23,Presente
2360,2024-06-01,55,Mulher,Anual,CrosFit,106,942,13:01,Falta
2361,2024-01-08,59,Homem,Trimestal,Treino_Força,110,616,8:52,Falta
2362,2024-12-16,24,Mulher,Trimestal,Cardio,44,245,7:04,Presente
2363,2024-08-04,65,Outro,Anual,Yoga,48,293,21:40,Falta
2364,2024-07-10,49,Outro,Trimestal,CrosFit,70,699,8:34,Presente
2365,2024-03-21,27,Outro,Mensal,Treino_Força,68,391,9:19,Falta
2366,2024-03-20,57,Outro,Anual,Treino_Força,111,617,11:29,Presente
2367,2024-12-21,27,Outro,Anual,CrosFit,93,857,17:12,Falta
2368,2024-05-05,35,Homem,Anual,Cardio,57,395,15:19,Falta
2369,2024-11-23,20,Homem,Anual,HIIT,36,220,10:33,Presente
2370,2024-08-27,26,Mulher,Anual,Yoga,116,769,21:29,Presente
2371,2024-05-25,55,Homem,Trimestal,CrosFit,24,193,8:30,Presente
2372,2024-11-12,64,Homem,Anual,CrosFit,40,226,6:02,Presente
2373,2024-11-01,52,Homem,Trimestal,Yoga,59,534,11:36,Falta
2374,2024-05-20,49,Homem,Anual,CrosFit,72,402,20:40,Presente
2375,2024-02-29,22,Mulher,Mensal,Treino_Força,73,404,7:56,Presente
2376,2024-05-14,22,Mulher,Anual,Yoga,42,214,16:51,Presente
2377,2024-10-24,56,Mulher,Trimestal,CrosFit,49,377,10:31,Presente
2378,2024-01-02,43,Homem,Trimestal,Cardio,70,368,16:56,Falta
2379,2024-05-07,47,Outro,Trimestal,HIIT,92,784,20:48,Presente
2380,2024-03-16,37,Mulher,Mensal,HIIT,95,807,19:49,Falta
2381,2024-08-01,33,Outro,Anual,Yoga,112,573,7:31,Falta
2382,2024-08-28,62,Outro,Anual,CrosFit,86,743,13:46,Falta
2383,2024-12-24,46,Outro,Trimestal,HIIT,59,573,6:27,Presente
2384,2024-08-31,20,Homem,Anual,CrosFit,113,968,9:09,Presente
2385,2024-11-08,64,Mulher,Mensal,HIIT,42,224,13:10,Falta
2386,2024-07-06,54,Homem,Trimestal,HIIT,89,610,8:17,Falta
2387,2024-02-03,21,Mulher,Trimestal,Cardio,51,364,7:57,Presente
2388,2024-09-19,49,Mulher,Trimestal,Treino_Força,78,554,13:40,Presente
2389,2024-02-16,40,Homem,Anual,Yoga,81,489,5:42,Falta
2390,2024-09-24,43,Homem,Mensal,Yoga,26,220,19:25,Presente
2391,2024-12-08,58,Mulher,Anual,Cardio,43,266,22:15,Presente
2392,2024-10-15,51,Mulher,Mensal,Cardio,88,566,17:48,Falta
2393,2024-07-06,59,Mulher,Anual,CrosFit,94,801,18:02,Presente
2394,2024-11-02,61,Outro,Anual,Treino_Força,55,473,10:44,Falta
2395,2024-08-03,63,Homem,Mensal,Treino_Força,88,728,20:29,Falta
2396,2024-05-23,28,Homem,Trimestal,Treino_Força,117,1131,8:51,Falta
2397,2024-12-27,59,Homem,Anual,Cardio,40,284,21:36,Falta
2398,2024-11-16,54,Mulher,Mensal,Yoga,20,160,7:44,Falta
2399,2024-11-02,37,Mulher,Mensal,CrosFit,62,552,21:47,Presente
2400,2024-09-01,63,Mulher,Trimestal,Cardio,53,501,12:21,Presente
2401,2024-06-15,35,Homem,Trimestal,HIIT,65,566,5:00,Falta
2402,2024-04-20,18,Outro,Trimestal,Yoga,49,402,10:10,Presente
2403,2024-03-02,63,Outro,Mensal,Yoga,51,451,14:01,Presente
2404,2024-01-02,19,Outro,Anual,CrosFit,23,227,9:09,Falta
2405,2024-12-12,26,Mulher,Trimestal,Cardio,90,814,7:13,Falta
2406,2024-01-15,41,Homem,Anual,HIIT,82,761,8:09,Presente
2407,2024-09-01,40,Homem,Mensal,CrosFit,76,542,20:54,Falta
2408,2024-01-27,64,Homem,Trimestal,Treino_Força,70,466,6:44,Presente
2409,2024-03-28,62,Homem,Anual,CrosFit,94,868,7:48,Falta
2410,2024-03-17,53,Homem,Trimestal,Treino_Força,41,322,6:33,Presente
2411,2024-01-09,54,Outro,Trimestal,Treino_Força,81,721,20:34,Falta
2412,2024-07-17,31,Homem,Anual,CrosFit,76,504,17:55,Presente
2413,2024-02-25,37,Mulher,Trimestal,Yoga,58,337,6:48,Presente
2414,2024-09-13,47,Outro,Anual,Yoga,85,659,15:48,Presente
2415,2024-06-01,47,Mulher,Trimestal,Cardio,62,568,11:08,Falta
2416,2024-12-19,19,Mulher,Mensal,Yoga,91,670,12:45,Presente
2417,2024-04-26,33,Homem,Anual,Cardio,51,368,21:12,Falta
2418,2024-04-23,50,Outro,Trimestal,HIIT,40,233,20:09,Presente
2419,2024-04-06,34,Homem,Trimestal,Cardio,62,533,21:05,Falta
2420,2024-12-28,38,Homem,Trimestal,Yoga,91,843,8:01,Falta
2421,2024-12-22,64,Mulher,Mensal,Cardio,40,237,11:17,Falta
2422,2024-12-17,48,Outro,Anual,CrosFit,107,651,19:53,Falta
2423,2024-09-07,55,Outro,Mensal,Yoga,86,829,22:37,Presente
2424,2024-07-28,23,Outro,Trimestal,Yoga,115,972,20:14,Presente
2425,2024-05-07,42,Mulher,Trimestal,CrosFit,22,136,22:14,Falta
2426,2024-10-20,63,Homem,Mensal,Yoga,21,106,22:11,Falta
2427,2024-06-27,61,Mulher,Anual,Treino_Força,104,738,6:58,Falta
2428,2024-11-14,27,Outro,Trimestal,Cardio,63,598,9:27,Presente
2429,2024-07-15,48,Homem,Trimestal,Yoga,105,795,14:32,Falta
2430,2024-02-24,60,Homem,Trimestal,Cardio,54,319,22:47,Falta
2431,2024-09-03,45,Homem,Anual,Yoga,87,605,16:04,Falta
2432,2024-05-27,42,Homem,Mensal,CrosFit,56,429,19:05,Falta
2433,2024-10-24,19,Outro,Anual,Cardio,29,208,6:59,Falta
2434,2024-09-20,53,Mulher,Trimestal,Yoga,100,519,15:29,Presente
2435,2024-11-05,52,Homem,Mensal,Cardio,23,133,20:30,Falta
2436,2024-11-13,48,Homem,Mensal,CrosFit,24,155,11:33,Falta
2437,2024-08-18,43,Homem,Mensal,Treino_Força,36,350,9:39,Presente
2438,2024-04-07,21,Mulher,Trimestal,Treino_Força,118,1037,12:39,Falta
2439,2024-04-07,38,Outro,Trimestal,Treino_Força,115,919,11:46,Presente
2440,2024-11-24,63,Mulher,Mensal,Cardio,120,767,19:47,Presente
2441,2024-03-01,35,Homem,Anual,Cardio,115,720,21:58,Falta
2442,2024-02-12,50,Mulher,Anual,Yoga,68,461,5:17,Presente
2443,2024-01-05,50,Homem,Trimestal,Yoga,97,820,16:12,Presente
2444,2024-12-08,21,Mulher,Anual,CrosFit,87,864,16:40,Presente
2445,2024-09-25,41,Outro,Trimestal,Treino_Força,28,161,14:34,Falta
2446,2024-10-13,53,Mulher,Trimestal,HIIT,67,585,20:05,Presente
2447,2024-12-29,26,Outro,Trimestal,HIIT,103,575,5:35,Presente
2448,2024-07-04,25,Mulher,Trimestal,CrosFit,104,1023,16:14,Presente
2449,2024-02-18,24,Homem,Trimestal,Treino_Força,26,134,6:26,Falta
2450,2024-04-14,64,Homem,Anual,HIIT,90,519,6:44,Presente
2451,2024-08-23,33,Homem,Trimestal,Yoga,24,189,18:12,Falta
2452,2024-08-03,45,Homem,Trimestal,HIIT,73,374,19:56,Presente
2453,2024-03-08,60,Mulher,Mensal,HIIT,103,990,6:44,Falta
2454,2024-05-21,22,Mulher,Anual,Yoga,56,516,7:19,Presente
2455,2024-07-14,33,Homem,Anual,Treino_Força,43,378,9:52,Falta
2456,2024-07-15,62,Homem,Trimestal,CrosFit,71,448,12:24,Falta
2457,2024-06-28,57,Homem,Mensal,Yoga,102,518,6:46,Presente
2458,2024-08-25,61,Mulher,Anual,Treino_Força,20,130,6:00,Presente
2459,2024-06-23,23,Homem,Anual,Yoga,70,690,22:21,Falta
2460,2024-10-29,19,Homem,Trimestal,Treino_Força,120,1137,11:59,Falta
2461,2024-12-01,40,Mulher,Trimestal,HIIT,27,191,14:50,Falta
2462,2024-08-22,19,Outro,Mensal,Cardio,111,827,7:16,Falta
2463,2024-04-20,18,Mulher,Mensal,HIIT,69,351,8:58,Presente
2464,2024-01-15,34,Mulher,Mensal,HIIT,26,248,16:22,Presente
2465,2024-02-19,63,Homem,Anual,Treino_Força,98,517,18:33,Falta
2466,2024-06-27,50,Outro,Anual,Treino_Força,79,630,10:47,Falta
2467,2024-11-12,47,Homem,Mensal,Cardio,54,346,20:44,Presente
2468,2024-06-08,29,Mulher,Anual,CrosFit,114,882,18:28,Falta
2469,2024-06-09,63,Homem,Anual,Yoga,78,628,11:43,Presente
2470,2024-06-15,49,Homem,Trimestal,HIIT,78,566,17:23,Falta
2471,2024-11-02,19,Outro,Anual,CrosFit,59,353,21:27,Falta
2472,2024-02-03,49,Mulher,Mensal,Yoga,46,292,15:44,Presente
2473,2024-06-03,65,Outro,Mensal,Cardio,114,619,13:21,Presente
2474,2024-01-08,62,Mulher,Anual,Treino_Força,83,521,13:38,Presente
2475,2024-08-24,40,Homem,Mensal,Cardio,59,577,14:13,Presente
2476,2024-08-13,52,Mulher,Trimestal,HIIT,56,325,21:09,Presente
2477,2024-12-02,54,Mulher,Anual,Yoga,75,670,14:27,Presente
2478,2024-08-04,60,Mulher,Mensal,CrosFit,94,729,11:57,Presente
2479,2024-11-27,62,Homem,Mensal,HIIT,99,744,5:16,Falta
2480,2024-07-10,32,Outro,Anual,HIIT,70,551,16:12,Presente
2481,2024-12-25,28,Outro,Anual,Yoga,40,382,9:49,Falta
2482,2024-01-21,20,Homem,Anual,Yoga,31,271,8:05,Falta
2483,2024-11-15,43,Mulher,Anual,Treino_Força,114,1094,21:29,Presente
2484,2024-02-29,39,Mulher,Mensal,Cardio,116,844,16:50,Falta
2485,2024-10-27,63,Homem,Anual,HIIT,55,369,16:09,Presente
2486,2024-10-13,48,Mulher,Anual,Treino_Força,77,665,16:18,Presente
2487,2024-03-20,51,Mulher,Mensal,CrosFit,66,541,7:24,Falta
2488,2024-03-07,39,Outro,Anual,Cardio,116,1065,16:03,Falta
2489,2024-01-07,59,Mulher,Mensal,HIIT,71,574,14:21,Presente
2490,2024-06-14,30,Outro,Anual,CrosFit,81,469,5:21,Presente
2491,2024-03-14,65,Mulher,Trimestal,HIIT,70,603,12:46,Presente
2492,2024-02-07,39,Outro,Mensal,Cardio,109,1062,22:06,Presente
2493,2024-08-23,59,Homem,Trimestal,Cardio,105,960,19:07,Falta
2494,2024-02-22,64,Homem,Trimestal,Yoga,108,918,9:23,Falta
2495,2024-03-31,34,Mulher,Anual,Yoga,38,237,13:55,Falta
2496,2024-09-17,35,Outro,Mensal,Cardio,42,214,7:22,Presente
2497,2024-07-05,49,Homem,Trimestal,Cardio,113,907,6:44,Presente
2498,2024-08-24,37,Homem,Trimestal,Cardio,111,578,6:26,Falta
2499,2024-04-22,56,Homem,Trimestal,HIIT,55,507,9:17,Falta
2500,2024-11-10,25,Mulher,Anual,Cardio,78,714,6:46,Falta
2501,2024-08-06,45,Mulher,Mensal,HIIT,59,407,12:21,Falta
2502,2024-05-18,56,Outro,Trimestal,CrosFit,120,1140,15:53,Presente
2503,2024-12-12,40,Mulher,Mensal,Cardio,107,668,12:08,Presente
2504,2024-01-09,45,Outro,Trimestal,Yoga,74,641,12:03,Presente
2505,2024-08-19,64,Mulher,Mensal,HIIT,54,412,5:03,Falta
2506,2024-12-16,29,Mulher,Mensal,Cardio,99,783,22:30,Falta
2507,2024-09-23,43,Mulher,Trimestal,Treino_Força,61,379,19:15,Presente
2508,2024-04-06,65,Mulher,Anual,CrosFit,84,680,5:09,Presente
2509,2024-09-30,34,Homem,Trimestal,Yoga,64,605,6:08,Falta
2510,2024-08-24,51,Homem,Trimestal,HIIT,53,295,7:29,Presente
2511,2024-09-12,55,Outro,Mensal,Treino_Força,111,582,16:17,Falta
2512,2024-09-08,52,Mulher,Mensal,Treino_Força,29,237,15:51,Falta
2513,2024-06-13,34,Outro,Trimestal,Yoga,91,619,7:45,Presente
2514,2024-05-16,42,Mulher,Mensal,Yoga,106,534,12:49,Falta
2515,2024-05-07,62,Outro,Anual,CrosFit,113,950,9:01,Falta
2516,2024-11-02,54,Mulher,Anual,Yoga,113,853,19:01,Falta
2517,2024-07-15,58,Outro,Trimestal,CrosFit,116,964,20:18,Presente
2518,2024-10-18,60,Homem,Anual,HIIT,68,442,7:27,Presente
